Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
04-MAY-2026,GODAVARIB,312.70,318.20,-0.0174,0.0304,0.0303,0.5789
04-MAY-2026,GODFRYPHLP,2216.30,2251.00,-0.0155,0.0370,0.0369,0.7050
04-MAY-2026,GODIGIT,304.45,309.05,-0.0150,0.0167,0.0167,0.3191
04-MAY-2026,GODREJAGRO,588.15,596.30,-0.0138,0.0209,0.0208,0.3974
04-MAY-2026,GODREJCP,1072.50,1067.10,0.0050,0.0161,0.0160,0.3057
04-MAY-2026,GODREJIND,966.55,959.05,0.0078,0.0232,0.0232,0.4432
04-MAY-2026,GODREJPROP,1899.80,1835.20,0.0346,0.0236,0.0237,0.4528
04-MAY-2026,GOKEX,692.35,703.70,-0.0163,0.0362,0.0362,0.6916
04-MAY-2026,GOKUL,39.73,39.65,0.0020,0.0286,0.0285,0.5445
04-MAY-2026,GOKULAGRO,235.44,232.82,0.0112,0.0309,0.0308,0.5884
04-MAY-2026,GOLD1,123.38,124.70,-0.0106,0.0188,0.0188,0.3592
04-MAY-2026,GOLD360,144.65,145.80,-0.0079,0.0201,0.0200,0.3821
04-MAY-2026,GOLDADD,143.71,144.94,-0.0085,0.0195,0.0195,0.3725
04-MAY-2026,GOLDBEES,122.38,123.43,-0.0085,0.0189,0.0188,0.3592
04-MAY-2026,GOLDBETA,124.55,125.70,-0.0092,0.0179,0.0178,0.3401
04-MAY-2026,GOLDBND,147.98,149.29,-0.0088,0.0158,0.0158,0.3019
04-MAY-2026,GOLDCASE,23.30,23.48,-0.0077,0.0185,0.0184,0.3515
04-MAY-2026,GOLDEDGE,10.50,10.50,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,GOLDENTOBC,27.79,26.58,0.0445,0.0246,0.0247,0.4719
04-MAY-2026,GOLDETF,143.73,144.74,-0.0070,0.0176,0.0176,0.3362
04-MAY-2026,GOLDIAM,399.20,377.10,0.0570,0.0367,0.0368,0.7031
04-MAY-2026,GOLDIETF,126.65,127.96,-0.0103,0.0193,0.0193,0.3687
04-MAY-2026,GOLDTECH,39.51,39.53,-0.0005,0.0342,0.0341,0.6515
04-MAY-2026,GOODLUCK,1300.40,1254.40,0.0360,0.0305,0.0305,0.5827
04-MAY-2026,GOODYEAR,784.25,780.05,0.0054,0.0138,0.0138,0.2636
04-MAY-2026,GOPAL,298.85,271.70,0.0952,0.0217,0.0227,0.4337
04-MAY-2026,GOYALALUM,7.02,7.09,-0.0099,0.0276,0.0276,0.5273
04-MAY-2026,GPIL,305.70,296.30,0.0312,0.0251,0.0252,0.4814
04-MAY-2026,GPPL,158.97,156.05,0.0185,0.0215,0.0215,0.4108
04-MAY-2026,GPTHEALTH,141.43,138.43,0.0214,0.0190,0.0190,0.3630
04-MAY-2026,GPTINFRA,119.30,113.52,0.0497,0.0288,0.0289,0.5521
04-MAY-2026,GRACIOUS,13.50,13.50,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,GRANDOAK,31.54,30.90,0.0205,0.0387,0.0386,0.7375
04-MAY-2026,GRANULES,703.40,699.70,0.0053,0.0211,0.0211,0.4031
04-MAY-2026,GRAPHITE,708.80,707.10,0.0024,0.0270,0.0269,0.5139
04-MAY-2026,GRASIM,2856.00,2794.40,0.0218,0.0146,0.0146,0.2789
04-MAY-2026,GRAUWEIL,69.76,69.57,0.0027,0.0249,0.0248,0.4738
04-MAY-2026,GRAVISSHO,27.24,27.30,-0.0022,0.0384,0.0383,0.7317
04-MAY-2026,GRAVITA,1671.10,1629.90,0.0250,0.0278,0.0278,0.5311
04-MAY-2026,GREAVESCOT,167.66,165.18,0.0149,0.0283,0.0283,0.5407
04-MAY-2026,GREENLAM,233.05,225.90,0.0312,0.0242,0.0243,0.4643
04-MAY-2026,GREENPANEL,232.54,228.91,0.0157,0.0250,0.0249,0.4757
04-MAY-2026,GREENPLY,265.90,267.36,-0.0055,0.0272,0.0271,0.5177
04-MAY-2026,GREENPOWER,12.64,12.54,0.0079,0.0296,0.0295,0.5636
04-MAY-2026,GRINDWELL,1592.70,1575.80,0.0107,0.0197,0.0196,0.3745
04-MAY-2026,GRINFRA,945.20,937.15,0.0086,0.0185,0.0184,0.3515
04-MAY-2026,GRMOVER,166.76,165.97,0.0047,0.0236,0.0236,0.4509
04-MAY-2026,GROBTEA,930.50,920.90,0.0104,0.0280,0.0279,0.5330
04-MAY-2026,GROWW,220.06,215.00,0.0233,0.0252,0.0252,0.4814
04-MAY-2026,GROWWCAPM,11.11,11.05,0.0054,0.0125,0.0125,0.2388
04-MAY-2026,GROWWCHEM,28.73,28.32,0.0144,0.0082,0.0083,0.1586
04-MAY-2026,GROWWDEFNC,90.11,89.33,0.0087,0.0166,0.0166,0.3171
04-MAY-2026,GROWWEV,30.23,30.05,0.0060,0.0121,0.0121,0.2312
04-MAY-2026,GROWWGOLD,14.45,14.58,-0.0090,0.0190,0.0189,0.3611
04-MAY-2026,GROWWHOSPI,49.39,48.20,0.0244,0.0054,0.0056,0.1070
04-MAY-2026,GROWWLIQID,108.90,108.89,0.0001,0.0002,0.0002,0.0038
04-MAY-2026,GROWWLOVOL,10.38,10.31,0.0068,0.0071,0.0071,0.1356
04-MAY-2026,GROWWMC150,220.97,220.39,0.0026,0.0092,0.0091,0.1739
04-MAY-2026,GROWWMETAL,12.27,12.25,0.0016,0.0110,0.0109,0.2082
04-MAY-2026,GROWWMOM50,10.47,10.40,0.0067,0.0104,0.0104,0.1987
04-MAY-2026,GROWWN200,11.19,11.05,0.0126,0.0098,0.0098,0.1872
04-MAY-2026,GROWWNET,9.11,8.98,0.0144,0.0114,0.0114,0.2178
04-MAY-2026,GROWWNIFTY,9.69,9.65,0.0041,0.0069,0.0069,0.1318
04-MAY-2026,GROWWNXT50,70.14,70.00,0.0020,0.0093,0.0093,0.1777
04-MAY-2026,GROWWPOWER,12.40,12.25,0.0122,0.0106,0.0106,0.2025
04-MAY-2026,GROWWPSE,107.58,106.25,0.0124,0.0063,0.0064,0.1223
04-MAY-2026,GROWWPSUBK,84.67,85.07,-0.0047,0.0061,0.0061,0.1165
04-MAY-2026,GROWWRAIL,32.79,32.56,0.0070,0.0141,0.0140,0.2675
04-MAY-2026,GROWWRLTY,9.06,8.95,0.0122,0.0124,0.0124,0.2369
04-MAY-2026,GROWWSC250,9.70,9.65,0.0052,0.0096,0.0096,0.1834
04-MAY-2026,GROWWSLVR,23.59,23.30,0.0124,0.0364,0.0363,0.6935
04-MAY-2026,GRPLTD,1845.00,1897.70,-0.0282,0.0290,0.0290,0.5540
04-MAY-2026,GRSE,2778.40,2931.00,-0.0535,0.0351,0.0353,0.6744
04-MAY-2026,GRWRHITECH,4271.70,3998.00,0.0662,0.0375,0.0377,0.7203
04-MAY-2026,GSEC10ABSL,110.39,109.26,0.0103,0.0048,0.0048,0.0917
04-MAY-2026,GSEC10IETF,257.84,256.69,0.0045,0.0039,0.0039,0.0745
04-MAY-2026,GSEC10YEAR,30.02,29.78,0.0080,0.0073,0.0074,0.1414
04-MAY-2026,GSEC5IETF,64.50,64.46,0.0006,0.0045,0.0045,0.0860
04-MAY-2026,GSFC,173.10,170.40,0.0157,0.0216,0.0216,0.4127
04-MAY-2026,GSLSU,58.09,57.11,0.0170,0.0333,0.0333,0.6362
04-MAY-2026,GSPCROP,426.85,421.10,0.0136,0.0143,0.0143,0.2732
04-MAY-2026,GSPL,289.90,285.19,0.0164,0.0195,0.0194,0.3706
04-MAY-2026,GSS,14.14,13.59,0.0397,0.0346,0.0346,0.6610
04-MAY-2026,GTECJAINX,19.60,20.19,-0.0297,0.0376,0.0375,0.7164
04-MAY-2026,GTL,7.33,7.38,-0.0068,0.0340,0.0339,0.6477
04-MAY-2026,GTLINFRA,1.23,1.22,0.0082,0.0316,0.0315,0.6018
04-MAY-2026,GTPL,67.31,67.45,-0.0021,0.0266,0.0266,0.5082
04-MAY-2026,GUFICBIO,292.25,284.60,0.0265,0.0221,0.0221,0.4222
04-MAY-2026,GUJALKALI,792.15,800.95,-0.0110,0.0261,0.0261,0.4986
04-MAY-2026,GUJAPOLLO,447.40,432.70,0.0334,0.0288,0.0289,0.5521
04-MAY-2026,GUJGASLTD,390.25,380.05,0.0265,0.0192,0.0192,0.3668
04-MAY-2026,GUJRAFFIA,40.93,40.71,0.0054,0.0343,0.0342,0.6534
04-MAY-2026,GUJTHEM,372.35,363.59,0.0238,0.0331,0.0330,0.6305
04-MAY-2026,GULFOILLUB,977.95,983.20,-0.0054,0.0209,0.0209,0.3993
04-MAY-2026,GULFPETRO,33.11,32.87,0.0073,0.0255,0.0254,0.4853
04-MAY-2026,GULPOLY,187.23,181.16,0.0330,0.0283,0.0284,0.5426
04-MAY-2026,GVKPIL,3.39,3.34,0.0149,0.0204,0.0203,0.3878
04-MAY-2026,GVPIL,634.65,604.90,0.0480,0.0395,0.0396,0.7566
04-MAY-2026,GVPTECH,6.97,7.11,-0.0199,0.0330,0.0329,0.6286
04-MAY-2026,GVT&D,4486.80,4466.20,0.0046,0.0275,0.0274,0.5235
04-MAY-2026,HAL,4559.40,4338.70,0.0496,0.0200,0.0203,0.3878
04-MAY-2026,HALDER,240.90,239.91,0.0041,0.0138,0.0138,0.2636
04-MAY-2026,HALDYNGL,107.87,107.90,-0.0003,0.0341,0.0341,0.6515
04-MAY-2026,HALEOSLABS,1513.90,1457.00,0.0383,0.0310,0.0311,0.5942
04-MAY-2026,HAPPSTMNDS,375.40,373.10,0.0061,0.0230,0.0229,0.4375
04-MAY-2026,HAPPYFORGE,1345.40,1348.20,-0.0021,0.0200,0.0199,0.3802
04-MAY-2026,HARDOLI,34.65,34.65,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,HARDWYN,27.29,27.19,0.0037,0.0281,0.0281,0.5368
04-MAY-2026,HARIOMPIPE,323.90,332.75,-0.0270,0.0310,0.0310,0.5923
04-MAY-2026,HARRMALAYA,221.46,223.48,-0.0091,0.0253,0.0253,0.4834
04-MAY-2026,HARSHA,389.45,386.70,0.0071,0.0210,0.0210,0.4012
04-MAY-2026,HATHWAY,10.86,11.01,-0.0137,0.0218,0.0218,0.4165
04-MAY-2026,HATSUN,941.80,963.10,-0.0224,0.0212,0.0212,0.4050
04-MAY-2026,HAVELLS,1256.60,1240.60,0.0128,0.0161,0.0160,0.3057
04-MAY-2026,HAVISHA,1.54,1.60,-0.0382,0.0374,0.0374,0.7145
04-MAY-2026,HAWKINCOOK,7410.00,7455.59,-0.0061,0.0136,0.0135,0.2579
04-MAY-2026,HBESD,75.33,72.05,0.0445,0.0341,0.0342,0.6534
04-MAY-2026,HBLENGINE,798.50,798.50,0.0000,0.0309,0.0309,0.5903
04-MAY-2026,HBSL,61.08,61.53,-0.0073,0.0335,0.0334,0.6381
04-MAY-2026,HCC,22.35,22.04,0.0140,0.0332,0.0331,0.6324
04-MAY-2026,HCG,605.85,572.55,0.0565,0.0197,0.0200,0.3821
04-MAY-2026,HCL-INSYS,12.16,12.18,-0.0016,0.0285,0.0284,0.5426
04-MAY-2026,HCLTECH,1200.50,1199.10,0.0012,0.0174,0.0174,0.3324
04-MAY-2026,HDBFS,665.30,656.60,0.0132,0.0136,0.0136,0.2598
04-MAY-2026,HDFCAMC,2753.60,2712.60,0.0150,0.0204,0.0204,0.3897
04-MAY-2026,HDFCBANK,779.40,771.65,0.0100,0.0132,0.0132,0.2522
04-MAY-2026,HDFCBSE500,36.57,36.30,0.0074,0.0116,0.0115,0.2197
04-MAY-2026,HDFCGOLD,126.60,127.49,-0.0070,0.0189,0.0189,0.3611
04-MAY-2026,HDFCGROWTH,114.87,114.56,0.0027,0.0094,0.0093,0.1777
04-MAY-2026,HDFCLIFE,588.35,586.90,0.0025,0.0145,0.0144,0.2751
04-MAY-2026,HDFCLIQUID,1058.98,1058.83,0.0001,0.0005,0.0005,0.0096
04-MAY-2026,HDFCLOWVOL,20.23,20.10,0.0064,0.0100,0.0099,0.1891
04-MAY-2026,HDFCMID150,22.35,22.17,0.0081,0.0112,0.0112,0.2140
04-MAY-2026,HDFCMOMENT,30.67,30.48,0.0062,0.0121,0.0121,0.2312
04-MAY-2026,HDFCNEXT50,71.88,71.22,0.0092,0.0117,0.0117,0.2235
04-MAY-2026,HDFCNIF100,25.86,25.60,0.0101,0.0101,0.0101,0.1930
04-MAY-2026,HDFCNIFBAN,56.31,56.28,0.0005,0.0107,0.0107,0.2044
04-MAY-2026,HDFCNIFIT,30.97,31.31,-0.0109,0.0143,0.0143,0.2732
04-MAY-2026,HDFCNIFTY,270.40,269.35,0.0039,0.0088,0.0088,0.1681
04-MAY-2026,HDFCPSUBK,85.32,85.46,-0.0016,0.0157,0.0156,0.2980
04-MAY-2026,HDFCPVTBAN,26.59,26.67,-0.0030,0.0106,0.0106,0.2025
04-MAY-2026,HDFCQUAL,57.84,57.32,0.0090,0.0094,0.0093,0.1777
04-MAY-2026,HDFCSENSEX,87.10,86.63,0.0054,0.0087,0.0087,0.1662
04-MAY-2026,HDFCSILVER,230.90,227.75,0.0137,0.0365,0.0365,0.6973
04-MAY-2026,HDFCSML250,169.48,168.64,0.0050,0.0121,0.0120,0.2293
04-MAY-2026,HDFCVALUE,129.25,129.83,-0.0045,0.0088,0.0088,0.1681
04-MAY-2026,HDIL,2.03,2.08,-0.0243,0.0264,0.0264,0.5044
04-MAY-2026,HEADSUP,7.42,7.28,0.0190,0.0319,0.0318,0.6075
04-MAY-2026,HEALTHADD,151.82,150.42,0.0093,0.0099,0.0099,0.1891
04-MAY-2026,HEALTHCARE,19.31,19.00,0.0162,0.0082,0.0083,0.1586
04-MAY-2026,HEALTHIETF,154.52,152.72,0.0117,0.0094,0.0095,0.1815
04-MAY-2026,HEALTHX,271.50,281.35,-0.0356,0.0234,0.0234,0.4471
04-MAY-2026,HEALTHY,15.43,15.31,0.0078,0.0092,0.0092,0.1758
04-MAY-2026,HECPROJECT,132.11,128.93,0.0244,0.0349,0.0349,0.6668
04-MAY-2026,HEG,615.75,596.05,0.0325,0.0289,0.0289,0.5521
04-MAY-2026,HEIDELBERG,160.00,158.83,0.0073,0.0158,0.0158,0.3019
04-MAY-2026,HEMIPROP,135.26,128.12,0.0542,0.0282,0.0284,0.5426
04-MAY-2026,HERANBA,221.24,219.13,0.0096,0.0281,0.0281,0.5368
04-MAY-2026,HERITGFOOD,362.00,358.15,0.0107,0.0238,0.0237,0.4528
04-MAY-2026,HEROMOTOCO,5066.50,5099.00,-0.0064,0.0174,0.0174,0.3324
04-MAY-2026,HESTERBIO,1663.60,1635.40,0.0171,0.0247,0.0247,0.4719
04-MAY-2026,HEXATRADEX,168.23,166.67,0.0093,0.0198,0.0198,0.3783
04-MAY-2026,HEXT,458.30,447.65,0.0235,0.0226,0.0226,0.4318
04-MAY-2026,HFCL,126.04,116.03,0.0828,0.0288,0.0293,0.5598
04-MAY-2026,HGINFRA,598.80,595.00,0.0064,0.0273,0.0273,0.5216
04-MAY-2026,HGM,54.44,53.74,0.0129,0.0363,0.0362,0.6916
04-MAY-2026,HGS,413.40,409.20,0.0102,0.0197,0.0197,0.3764
04-MAY-2026,HIKAL,194.72,189.28,0.0283,0.0262,0.0262,0.5006
04-MAY-2026,HILINFRA,51.37,51.83,-0.0089,0.0212,0.0211,0.4031
04-MAY-2026,HILLRIDGE,10.00,10.00,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,HILTON,23.23,23.07,0.0069,0.0413,0.0412,0.7871
04-MAY-2026,HIMATSEIDE,90.55,88.79,0.0196,0.0301,0.0300,0.5731
04-MAY-2026,HINDALCO,1042.70,1038.00,0.0045,0.0190,0.0189,0.3611
04-MAY-2026,HINDCOMPOS,451.30,457.55,-0.0138,0.0273,0.0272,0.5197
04-MAY-2026,HINDCON,22.95,23.23,-0.0121,0.0308,0.0307,0.5865
04-MAY-2026,HINDCOPPER,537.40,534.85,0.0048,0.0353,0.0352,0.6725
04-MAY-2026,HINDOILEXP,161.79,158.60,0.0199,0.0300,0.0299,0.5712
04-MAY-2026,HINDPETRO,373.85,374.55,-0.0019,0.0228,0.0228,0.4356
04-MAY-2026,HINDUNILVR,2309.30,2250.90,0.0256,0.0129,0.0130,0.2484
04-MAY-2026,HINDWAREAP,220.36,217.82,0.0116,0.0306,0.0305,0.5827
04-MAY-2026,HINDZINC,605.55,595.95,0.0160,0.0264,0.0263,0.5025
04-MAY-2026,HIRECT,941.40,941.65,-0.0003,0.0360,0.0359,0.6859
04-MAY-2026,HISARMETAL,154.16,153.08,0.0070,0.0258,0.0257,0.4910
04-MAY-2026,HITECH,92.60,92.17,0.0047,0.0275,0.0274,0.5235
04-MAY-2026,HITECHCORP,139.88,139.97,-0.0006,0.0297,0.0296,0.5655
04-MAY-2026,HITECHGEAR,602.95,617.55,-0.0239,0.0238,0.0238,0.4547
04-MAY-2026,HLEGLAS,322.85,320.35,0.0078,0.0311,0.0310,0.5923
04-MAY-2026,HLVLTD,8.57,8.51,0.0070,0.0307,0.0306,0.5846
04-MAY-2026,HMAAGRO,24.23,24.34,-0.0045,0.0244,0.0243,0.4643
04-MAY-2026,HMT,63.01,60.51,0.0405,0.0248,0.0249,0.4757
04-MAY-2026,HMVL,67.08,66.02,0.0159,0.0245,0.0244,0.4662
04-MAY-2026,HNDFDS,503.60,492.95,0.0214,0.0178,0.0178,0.3401
04-MAY-2026,HNGSNGBEES,526.61,522.26,0.0083,0.0189,0.0189,0.3611
04-MAY-2026,HOMEFIRST,1179.50,1161.65,0.0152,0.0255,0.0255,0.4872
04-MAY-2026,HONASA,340.65,340.60,0.0001,0.0241,0.0241,0.4604
04-MAY-2026,HONAUT,31190.00,31030.00,0.0051,0.0165,0.0165,0.3152
04-MAY-2026,HONDAPOWER,2285.80,2309.20,-0.0102,0.0223,0.0222,0.4241
04-MAY-2026,HOTAHOTI,9.90,9.90,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,HPAL,37.79,37.63,0.0042,0.0265,0.0264,0.5044
04-MAY-2026,HPIL,138.05,134.88,0.0232,0.0297,0.0297,0.5674
04-MAY-2026,HPL,368.20,357.65,0.0291,0.0335,0.0335,0.6400
04-MAY-2026,HSBCGOLD,128.90,130.41,-0.0116,0.0042,0.0042,0.0802
04-MAY-2026,HSCL,609.90,607.75,0.0035,0.0227,0.0227,0.4337
04-MAY-2026,HTMEDIA,22.26,22.10,0.0072,0.0269,0.0269,0.5139
04-MAY-2026,HUBTOWN,205.12,202.81,0.0113,0.0336,0.0335,0.6400
04-MAY-2026,HUDCO,221.52,220.88,0.0029,0.0255,0.0255,0.4872
04-MAY-2026,HUHTAMAKI,179.26,179.36,-0.0006,0.0237,0.0236,0.4509
04-MAY-2026,HYBRIDFIN,19.79,19.98,-0.0096,0.0388,0.0387,0.7394
04-MAY-2026,HYUNDAI,1844.40,1817.60,0.0146,0.0176,0.0176,0.3362
04-MAY-2026,IBULLSLTD,21.70,19.73,0.0952,0.0396,0.0401,0.7661
04-MAY-2026,ICDSLTD,48.10,46.52,0.0334,0.0385,0.0385,0.7355
04-MAY-2026,ICEMAKE,796.20,797.65,-0.0018,0.0266,0.0265,0.5063
04-MAY-2026,ICICIAMC,3276.30,3290.20,-0.0042,0.0149,0.0148,0.2828
04-MAY-2026,ICICIB22,124.73,124.46,0.0022,0.0107,0.0107,0.2044
04-MAY-2026,ICICIBANK,1270.80,1263.30,0.0059,0.0126,0.0126,0.2407
04-MAY-2026,ICICIGI,1756.80,1763.20,-0.0036,0.0141,0.0141,0.2694
04-MAY-2026,ICICIPRULI,535.55,513.85,0.0414,0.0152,0.0154,0.2942
04-MAY-2026,ICIL,295.45,277.33,0.0633,0.0357,0.0359,0.6859
04-MAY-2026,ICRA,5439.00,5422.00,0.0031,0.0151,0.0150,0.2866
04-MAY-2026,IDBI,74.87,75.88,-0.0134,0.0299,0.0298,0.5693
04-MAY-2026,IDEA,10.52,10.22,0.0289,0.0330,0.0330,0.6305
04-MAY-2026,IDEAFORGE,731.00,609.20,0.1823,0.0327,0.0350,0.6687
04-MAY-2026,IDFCFIRSTB,69.59,69.64,-0.0007,0.0215,0.0215,0.4108
04-MAY-2026,IDFNIFTYET,264.31,263.68,0.0024,0.0141,0.0140,0.2675
04-MAY-2026,IEX,126.97,125.19,0.0141,0.0272,0.0271,0.5177
04-MAY-2026,IFBAGRO,1041.30,867.40,0.1827,0.0356,0.0378,0.7222
04-MAY-2026,IFBIND,1217.70,1142.85,0.0634,0.0313,0.0316,0.6037
04-MAY-2026,IFCI,58.53,58.69,-0.0027,0.0323,0.0322,0.6152
04-MAY-2026,IFGLEXPOR,193.51,189.91,0.0188,0.0320,0.0319,0.6094
04-MAY-2026,IGARASHI,382.20,387.30,-0.0133,0.0299,0.0299,0.5712
04-MAY-2026,IGCL,64.01,63.88,0.0020,0.0209,0.0208,0.3974
04-MAY-2026,IGIL,348.30,345.95,0.0068,0.0236,0.0236,0.4509
04-MAY-2026,IGL,166.91,166.05,0.0052,0.0200,0.0199,0.3802
04-MAY-2026,IGPL,456.60,430.45,0.0590,0.0249,0.0252,0.4814
04-MAY-2026,IIEL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,IIFL,458.70,458.95,-0.0005,0.0278,0.0278,0.5311
04-MAY-2026,IIFLCAPS,313.90,312.34,0.0050,0.0331,0.0330,0.6305
04-MAY-2026,IITL,162.30,166.10,-0.0231,0.0298,0.0298,0.5693
04-MAY-2026,IKIO,170.17,157.95,0.0745,0.0282,0.0286,0.5464
04-MAY-2026,IKS,1678.70,1654.70,0.0144,0.0220,0.0220,0.4203
04-MAY-2026,IL&FSENGG,26.00,26.30,-0.0115,0.0292,0.0292,0.5579
04-MAY-2026,IL&FSTRANS,2.35,2.34,0.0043,0.0265,0.0264,0.5044
04-MAY-2026,IMAGICAA,45.76,45.48,0.0061,0.0254,0.0254,0.4853
04-MAY-2026,IMFA,1430.00,1502.50,-0.0495,0.0318,0.0319,0.6094
04-MAY-2026,IMPAL,1009.60,1004.10,0.0055,0.0156,0.0156,0.2980
04-MAY-2026,IMPEXFERRO,1.73,1.71,0.0116,0.0267,0.0266,0.5082
04-MAY-2026,INA,133.75,147.24,-0.0961,0.0202,0.0213,0.4069
04-MAY-2026,INCREDIBLE,33.47,34.17,-0.0207,0.0299,0.0298,0.5693
04-MAY-2026,INDBANK,34.55,34.24,0.0090,0.0312,0.0311,0.5942
04-MAY-2026,INDGN,533.35,499.75,0.0651,0.0196,0.0201,0.3840
04-MAY-2026,INDHOTEL,643.70,635.85,0.0123,0.0183,0.0182,0.3477
04-MAY-2026,INDIACEM,392.30,395.90,-0.0091,0.0239,0.0239,0.4566
04-MAY-2026,INDIAGLYCO,1037.90,1042.05,-0.0040,0.0266,0.0265,0.5063
04-MAY-2026,INDIAMART,2094.60,2103.90,-0.0044,0.0177,0.0177,0.3382
04-MAY-2026,INDIANB,830.35,851.85,-0.0256,0.0216,0.0216,0.4127
04-MAY-2026,INDIANCARD,209.92,208.10,0.0087,0.0260,0.0259,0.4948
04-MAY-2026,INDIANHUME,343.45,327.00,0.0491,0.0280,0.0281,0.5368
04-MAY-2026,INDIASHLTR,824.15,809.60,0.0178,0.0198,0.0197,0.3764
04-MAY-2026,INDIGO,4260.10,4295.30,-0.0082,0.0208,0.0208,0.3974
04-MAY-2026,INDIGOPNTS,856.85,860.20,-0.0039,0.0212,0.0212,0.4050
04-MAY-2026,INDIGRID,171.96,172.01,-0.0003,0.0062,0.0062,0.1185
04-MAY-2026,INDIQUBE,172.80,175.61,-0.0161,0.0189,0.0189,0.3611
04-MAY-2026,INDNIPPON,794.15,792.00,0.0027,0.0242,0.0241,0.4604
04-MAY-2026,INDOAMIN,118.73,112.85,0.0508,0.0290,0.0292,0.5579
04-MAY-2026,INDOBORAX,270.00,277.59,-0.0277,0.0263,0.0263,0.5025
04-MAY-2026,INDOCO,211.85,209.53,0.0110,0.0263,0.0262,0.5006
04-MAY-2026,INDOFARM,135.50,136.69,-0.0087,0.0301,0.0300,0.5731
04-MAY-2026,INDORAMA,38.09,38.37,-0.0073,0.0304,0.0303,0.5789
04-MAY-2026,INDOSTAR,218.26,202.61,0.0744,0.0299,0.0303,0.5789
04-MAY-2026,INDOTECH,2728.60,2704.90,0.0087,0.0404,0.0403,0.7699
04-MAY-2026,INDOTHAI,290.25,287.85,0.0083,0.0290,0.0290,0.5540
04-MAY-2026,INDOUS,104.48,104.41,0.0007,0.0378,0.0377,0.7203
04-MAY-2026,INDOWIND,10.92,11.04,-0.0109,0.0347,0.0346,0.6610
04-MAY-2026,INDPRUD,6620.00,6805.65,-0.0277,0.0219,0.0220,0.4203
04-MAY-2026,INDRAMEDCO,413.05,402.05,0.0270,0.0294,0.0294,0.5617
04-MAY-2026,INDSWFTLAB,135.99,137.53,-0.0113,0.0330,0.0329,0.6286
04-MAY-2026,INDTERRAIN,30.55,30.14,0.0135,0.0297,0.0296,0.5655
04-MAY-2026,INDUENG,9.50,9.50,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,INDUSINDBK,913.90,916.00,-0.0023,0.0228,0.0227,0.4337
04-MAY-2026,INDUSINVIT,131.36,129.32,0.0157,0.0089,0.0089,0.1700
04-MAY-2026,INDUSTOWER,400.25,409.95,-0.0239,0.0196,0.0196,0.3745
04-MAY-2026,INFOBEAN,177.50,179.96,-0.0138,0.0448,0.0447,0.8540
04-MAY-2026,INFOMEDIA,5.56,5.69,-0.0231,0.0339,0.0339,0.6477
04-MAY-2026,INFRA,12.08,11.95,0.0108,0.0077,0.0078,0.1490
04-MAY-2026,INFRABEES,975.93,970.28,0.0058,0.0109,0.0109,0.2082
04-MAY-2026,INFRAIETF,97.29,96.74,0.0057,0.0107,0.0107,0.2044
04-MAY-2026,INFY,1168.40,1181.80,-0.0114,0.0170,0.0170,0.3248
04-MAY-2026,INGERRAND,4345.70,4417.60,-0.0164,0.0182,0.0182,0.3477
04-MAY-2026,INNOVACAP,844.45,751.95,0.1160,0.0230,0.0244,0.4662
04-MAY-2026,INNOVANA,398.90,405.35,-0.0160,0.0281,0.0281,0.5368
04-MAY-2026,INNOVISION,323.45,323.20,0.0008,0.0198,0.0197,0.3764
04-MAY-2026,INOXGREEN,188.98,180.74,0.0446,0.0328,0.0328,0.6266
04-MAY-2026,INOXINDIA,1504.70,1458.10,0.0315,0.0201,0.0202,0.3859
04-MAY-2026,INOXWIND,103.38,100.95,0.0238,0.0281,0.0281,0.5368
04-MAY-2026,INSECTICID,700.95,701.20,-0.0004,0.0235,0.0235,0.4490
04-MAY-2026,INSPIRISYS,85.12,83.00,0.0252,0.0279,0.0279,0.5330
04-MAY-2026,INTELLECT,737.35,745.15,-0.0105,0.0278,0.0277,0.5292
04-MAY-2026,INTENTECH,99.14,96.99,0.0219,0.0363,0.0362,0.6916
04-MAY-2026,INTERARCH,2205.00,2088.20,0.0544,0.0263,0.0265,0.5063
04-MAY-2026,INTERISE,109.75,109.75,0.0000,0.0054,0.0054,0.1032
04-MAY-2026,INTERNET,12.28,12.11,0.0139,0.0136,0.0136,0.2598
04-MAY-2026,INTERTEC,31.35,31.35,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,INTLCONV,82.70,77.61,0.0635,0.0255,0.0258,0.4929
04-MAY-2026,INVENTURE,1.02,1.02,0.0000,0.0287,0.0286,0.5464
04-MAY-2026,INVPRECQ,610.45,599.60,0.0179,0.0289,0.0289,0.5521
04-MAY-2026,IOB,34.87,35.00,-0.0037,0.0224,0.0224,0.4280
04-MAY-2026,IOC,142.26,142.25,0.0001,0.0174,0.0174,0.3324
